,Ссылка,Метро,Время до метро,Общая площадь,Жилая площадь,Этаж,Этажность дома,Срок сдачи,Ванная,Ремонт,Цена
1891,https://www.cian.ru/rent/flat/275852254/,Коптево,10.0,40.0,20.0,8.0,17.0,2004.0,1 совмещенный,Евроремонт,40000.0
1892,https://www.cian.ru/rent/flat/275768170/,Перово,20.0,37.0,20.0,13.0,17.0,,,Евроремонт,37000.0
1893,https://www.cian.ru/rent/flat/275872126/,Окская,5.0,35.0,20.0,6.0,9.0,1968.0,1 совмещенный,Евроремонт,45000.0
1894,https://www.cian.ru/rent/flat/275851268/,Сходненская,17.0,30.0,18.0,5.0,5.0,1962.0,1 совмещенный,Косметический,35000.0
1895,https://www.cian.ru/rent/flat/275791164/,Раменки,3.0,40.0,20.0,22.0,22.0,,1 раздельный,Косметический,36000.0
1896,https://www.cian.ru/rent/flat/274094323/,Фрунзенская,12.0,75.0,,5.0,7.0,,,Дизайнерский,200000.0
1897,https://www.cian.ru/rent/flat/212692358/,Ольховая,11.0,43.2,22.8,4.0,12.0,2014.0,1 совмещенный,Косметический,35000.0
1898,https://www.cian.ru/rent/flat/273515154/,Ботанический сад,2.0,27.0,13.0,15.0,25.0,2020.0,1 совмещенный,,65000.0
1899,https://www.cian.ru/rent/flat/275668825/,Филатов Луг,4.0,35.7,12.0,9.0,9.0,2021.0,1 совмещенный,Евроремонт,44000.0
1900,https://www.cian.ru/rent/flat/275736297/,Рабочий поселок,12.0,50.0,14.0,1.0,12.0,1967.0,1 совмещенный,Дизайнерский,67000.0
1901,https://www.cian.ru/rent/flat/224010663/,Войковская,7.0,35.0,18.0,4.0,14.0,1972.0,1 раздельный,Косметический,35000.0
1902,https://www.cian.ru/rent/flat/273691981/,Ольховая,4.0,39.0,17.0,11.0,12.0,,1 совмещенный,Евроремонт,28000.0
1903,https://www.cian.ru/rent/flat/275650575/,Алексеевская,12.0,35.0,18.0,10.0,12.0,,1 совмещенный,Косметический,40000.0
1904,https://www.cian.ru/rent/flat/258285069/,Новодачная,30.0,30.0,18.0,3.0,17.0,2019.0,1 совмещенный,Косметический,37000.0
1905,https://www.cian.ru/rent/flat/218376605/,Проспект Вернадского,3.0,38.0,20.0,3.0,10.0,,1 раздельный,Косметический,42000.0
1906,https://www.cian.ru/rent/flat/274747685/,Черкизовская,17.0,42.0,28.0,5.0,5.0,2022.0,1 совмещенный,Дизайнерский,45000.0
1907,https://www.cian.ru/rent/flat/275098238/,Угрешская,2.0,45.0,,8.0,30.0,2021.0,1 совмещенный,Дизайнерский,65000.0
1908,https://www.cian.ru/rent/flat/259187693/,Волжская,10.0,35.0,20.0,21.0,22.0,1989.0,1 раздельный,Косметический,33000.0
1909,https://www.cian.ru/rent/flat/275747751/,Свиблово,14.0,54.8,23.0,15.0,25.0,2006.0,1 раздельный,Евроремонт,62000.0
1910,https://www.cian.ru/rent/flat/275759688/,Прокшино,26.0,39.0,,12.0,15.0,2018.0,1 совмещенный,Дизайнерский,49000.0
1911,https://www.cian.ru/rent/flat/275770441/,Речной вокзал,19.0,39.0,20.0,2.0,17.0,2002.0,1 совмещенный,Евроремонт,36000.0
1912,https://www.cian.ru/rent/flat/275186472/,Фили,3.0,35.92,12.9,6.0,28.0,2020.0,1 совмещенный,Дизайнерский,63000.0
1913,https://www.cian.ru/rent/flat/275188062/,Ломоносовский проспект,8.0,37.0,23.0,8.0,12.0,1967.0,1 совмещенный,,60000.0
1914,https://www.cian.ru/rent/flat/271082542/,Бауманская,7.0,31.0,22.0,7.0,9.0,2020.0,,Дизайнерский,80000.0
1915,https://www.cian.ru/rent/flat/275692272/,Щелковская,10.0,40.0,20.0,3.0,14.0,1971.0,1 раздельный,Евроремонт,38000.0
1916,https://www.cian.ru/rent/flat/275809763/,Молодежная,19.0,35.0,20.0,5.0,5.0,1962.0,1 совмещенный,Евроремонт,40000.0
1917,https://www.cian.ru/rent/flat/275592993/,Авиамоторная,3.0,40.0,20.0,2.0,14.0,1973.0,1 раздельный,Евроремонт,45000.0
1918,https://www.cian.ru/rent/flat/274356737/,Окружная,8.0,33.0,19.0,1.0,9.0,,,Косметический,38000.0
1919,https://www.cian.ru/rent/flat/275272083/,Перово,3.0,38.0,,5.0,8.0,2006.0,1 совмещенный,,47000.0
1920,https://www.cian.ru/rent/flat/274646437/,Шоссе Энтузиастов,,32.0,20.0,5.0,5.0,,1 совмещенный,Косметический,30000.0
1921,https://www.cian.ru/rent/flat/274998209/,Международная,,45.6,30.0,58.0,68.0,,,Дизайнерский,149900.0
1922,https://www.cian.ru/rent/flat/275825330/,Улица 1905 года,2.0,36.0,20.0,3.0,9.0,1961.0,1 совмещенный,Косметический,59000.0
1923,https://www.cian.ru/rent/flat/252829360/,Алма-Атинская,2.0,38.0,,4.0,17.0,1997.0,1 совмещенный,Косметический,30000.0
1924,https://www.cian.ru/rent/flat/204605449/,Коптево,11.0,32.0,18.0,1.0,5.0,1962.0,1 совмещенный,Косметический,30000.0
1925,https://www.cian.ru/rent/flat/268870819/,Царицыно,15.0,38.0,18.0,9.0,24.0,,1 совмещенный,Евроремонт,28000.0
1926,https://www.cian.ru/rent/flat/275610459/,Царицыно,,39.0,19.1,8.0,17.0,1983.0,1 совмещенный,Косметический,39999.0
1927,https://www.cian.ru/rent/flat/262120570/,,,38.0,,4.0,17.0,1993.0,,Евроремонт,50000.0
1928,https://www.cian.ru/rent/flat/268253990/,Пражская,3.0,32.0,18.0,1.0,9.0,1970.0,1 совмещенный,,41000.0
1929,https://www.cian.ru/rent/flat/235918691/,Орехово,7.0,40.0,20.0,3.0,14.0,1984.0,1 раздельный,Косметический,40000.0
1930,https://www.cian.ru/rent/flat/274638442/,Фрунзенская,10.0,42.0,22.0,4.0,10.0,1955.0,1 совмещенный,Косметический,60000.0
1931,https://www.cian.ru/rent/flat/275460324/,Парк Победы,14.0,30.0,,16.0,16.0,1970.0,1 раздельный,Дизайнерский,55000.0
1932,https://www.cian.ru/rent/flat/275350786/,,,34.0,,2.0,12.0,,1 совмещенный,Евроремонт,49000.0
1933,https://www.cian.ru/rent/flat/268183688/,Рязанский проспект,4.0,33.0,20.0,1.0,5.0,1966.0,1 совмещенный,Косметический,40000.0
1934,https://www.cian.ru/rent/flat/275071859/,Новогиреево,17.0,39.0,,2.0,9.0,,1 совмещенный,,30000.0
1935,https://www.cian.ru/rent/flat/275498851/,Сокольники,7.0,33.0,19.0,7.0,9.0,1967.0,1 совмещенный,Евроремонт,55000.0
1936,https://www.cian.ru/rent/flat/231922266/,Коломенская,10.0,43.0,20.0,8.0,25.0,2009.0,1 совмещенный,Косметический,45000.0
1937,https://www.cian.ru/rent/flat/275876093/,,,36.0,16.0,1.0,17.0,1983.0,,Косметический,30000.0
1938,https://www.cian.ru/rent/flat/275186638/,Новопеределкино,3.0,37.0,16.7,20.0,23.0,2021.0,1 совмещенный,Дизайнерский,50000.0
1939,https://www.cian.ru/rent/flat/275526862/,Теплый Стан,15.0,39.0,19.1,11.0,14.0,2021.0,1 совмещенный,Евроремонт,26000.0
1940,https://www.cian.ru/rent/flat/275733316/,Академическая,1.0,30.0,17.0,4.0,5.0,1959.0,1 совмещенный,Косметический,42000.0
1941,https://www.cian.ru/rent/flat/273826514/,Водный стадион,10.0,43.0,12.0,8.0,36.0,2019.0,1 совмещенный,,80000.0
1942,https://www.cian.ru/rent/flat/203831578/,Сухаревская,5.0,30.0,18.0,4.0,5.0,1974.0,1 совмещенный,Дизайнерский,50000.0
1943,https://www.cian.ru/rent/flat/203333749/,Озерная,8.0,35.0,19.0,5.0,5.0,1960.0,,,34000.0
1944,https://www.cian.ru/rent/flat/269788029/,Сетунь,13.0,46.0,19.0,10.0,10.0,2021.0,1 раздельный,Евроремонт,65000.0
1945,https://www.cian.ru/rent/flat/275847479/,Беляево,3.0,40.0,28.0,3.0,5.0,1967.0,,Косметический,40000.0
1946,https://www.cian.ru/rent/flat/275765126/,Сокол,5.0,34.0,17.0,3.0,4.0,1949.0,1 совмещенный,Дизайнерский,75000.0
1947,https://www.cian.ru/rent/flat/274741768/,,,38.0,19.0,2.0,14.0,1992.0,1 совмещенный,Косметический,25000.0
1948,https://www.cian.ru/rent/flat/275824679/,Проспект Мира,10.0,44.0,21.0,4.0,12.0,2007.0,1 совмещенный,Евроремонт,50000.0
1949,https://www.cian.ru/rent/flat/275788865/,Измайлово,14.0,30.6,,3.0,5.0,1964.0,1 совмещенный,Косметический,50000.0
1950,https://www.cian.ru/rent/flat/275836111/,Кутузовская,5.0,40.0,,10.0,11.0,1953.0,,Косметический,60000.0
1951,https://www.cian.ru/rent/flat/275888413/,Рассказовка,6.0,37.0,18.0,2.0,17.0,2014.0,1 совмещенный,Косметический,40000.0
1952,https://www.cian.ru/rent/flat/275826546/,Свиблово,7.0,40.0,18.0,6.0,12.0,1966.0,1 совмещенный,Евроремонт,44000.0
1953,https://www.cian.ru/rent/flat/275892913/,Филатов Луг,46.0,39.0,,17.0,17.0,2015.0,,Косметический,40000.0
1954,https://www.cian.ru/rent/flat/261227514/,Коломенская,13.0,30.0,,4.0,5.0,1963.0,,Косметический,42000.0
1955,https://www.cian.ru/rent/flat/275854167/,Щербинка,4.0,28.0,15.0,13.0,17.0,2015.0,1 совмещенный,Косметический,27000.0
1956,https://www.cian.ru/rent/flat/275494457/,Чкаловская,7.0,33.0,20.0,5.0,5.0,1961.0,1 совмещенный,Косметический,35000.0
1957,https://www.cian.ru/rent/flat/275759422/,ВДНХ,22.0,38.0,20.0,3.0,16.0,1980.0,1 совмещенный,Без ремонта,33000.0
1958,https://www.cian.ru/rent/flat/275604807/,Шоссе Энтузиастов,3.0,25.0,16.0,5.0,5.0,1968.0,1 совмещенный,Косметический,23000.0
1959,https://www.cian.ru/rent/flat/153320178/,Крылатское,5.0,38.0,18.0,17.0,17.0,1984.0,1 совмещенный,Евроремонт,43000.0
1960,https://www.cian.ru/rent/flat/155813239/,Киевская,4.0,42.0,30.0,4.0,14.0,1975.0,1 совмещенный,Дизайнерский,90000.0
1961,https://www.cian.ru/rent/flat/273336969/,Бибирево,8.0,42.0,32.0,8.0,22.0,2019.0,1 совмещенный,,45000.0
1962,https://www.cian.ru/rent/flat/155709105/,Кунцевская,12.0,35.0,19.0,5.0,17.0,2002.0,1 совмещенный,Косметический,35000.0
1963,https://www.cian.ru/rent/flat/275255056/,Свиблово,4.0,36.0,20.0,2.0,5.0,1961.0,1 совмещенный,Косметический,41000.0
1964,https://www.cian.ru/rent/flat/275766523/,Щукинская,11.0,32.0,,1.0,5.0,,1 совмещенный,,40000.0
1965,https://www.cian.ru/rent/flat/275156598/,Новопеределкино,3.0,38.0,15.0,9.0,23.0,2020.0,1 совмещенный,,45000.0
1966,https://www.cian.ru/rent/flat/259582268/,Народное ополчение,6.0,40.0,20.5,7.0,12.0,1976.0,1 совмещенный,Евроремонт,50000.0
1967,https://www.cian.ru/rent/flat/275219350/,Юго-Западная,2.0,37.0,20.0,4.0,16.0,1976.0,1 совмещенный,Косметический,40000.0
1968,https://www.cian.ru/rent/flat/275747100/,Улица Горчакова,13.0,38.0,,14.0,14.0,,1 совмещенный,Косметический,41500.0
1969,https://www.cian.ru/rent/flat/275772645/,,,42.0,20.0,5.0,25.0,2019.0,1 совмещенный,Косметический,40000.0
1970,https://www.cian.ru/rent/flat/274074644/,Щелковская,1.0,36.0,19.0,3.0,5.0,1961.0,1 совмещенный,Без ремонта,28000.0
1971,https://www.cian.ru/rent/flat/227247792/,Выхино,25.0,40.0,19.0,3.0,16.0,1979.0,1 совмещенный,Косметический,36000.0
1972,https://www.cian.ru/rent/flat/275366799/,Филатов Луг,15.0,29.0,20.0,3.0,4.0,,1 совмещенный,Косметический,25000.0
1973,https://www.cian.ru/rent/flat/275494454/,Лефортово,5.0,38.0,20.0,8.0,14.0,1987.0,1 совмещенный,Евроремонт,50000.0
1974,https://www.cian.ru/rent/flat/232575486/,Улица Академика Янгеля,5.0,37.6,19.0,9.0,12.0,2016.0,1 совмещенный,Евроремонт,48000.0
1975,https://www.cian.ru/rent/flat/275872190/,Филатов Луг,8.0,47.0,25.0,19.0,25.0,2013.0,1 раздельный,Дизайнерский,40000.0
1976,https://www.cian.ru/rent/flat/275837977/,Сходненская,1.0,35.0,20.0,6.0,9.0,1967.0,1 совмещенный,Евроремонт,35000.0
1977,https://www.cian.ru/rent/flat/229606394/,Академическая,17.0,38.0,25.0,1.0,8.0,1962.0,1 совмещенный,Дизайнерский,60000.0
1978,https://www.cian.ru/rent/flat/263040490/,Соколиная гора,5.0,33.0,,8.0,9.0,1967.0,1 совмещенный,Евроремонт,50000.0
1979,https://www.cian.ru/rent/flat/275799999/,Крылатское,2.0,38.0,18.0,13.0,17.0,1984.0,1 совмещенный,Евроремонт,45000.0
1980,https://www.cian.ru/rent/flat/259293869/,Прокшино,21.0,45.0,20.0,4.0,13.0,2018.0,1 раздельный,Дизайнерский,44000.0
1981,https://www.cian.ru/rent/flat/275461491/,Беляево,10.0,30.0,17.0,4.0,5.0,,1 раздельный,Косметический,32000.0
1982,https://www.cian.ru/rent/flat/275837315/,Марьино,15.0,34.0,,5.0,6.0,2020.0,1 совмещенный,,47000.0
1983,https://www.cian.ru/rent/flat/275636235/,Филатов Луг,3.0,37.0,,4.0,9.0,,1 совмещенный,Евроремонт,40000.0
1984,https://www.cian.ru/rent/flat/231790217/,Селигерская,13.0,40.0,20.0,11.0,14.0,2008.0,1 совмещенный,Косметический,35000.0
1985,https://www.cian.ru/rent/flat/274763759/,Крылатское,8.0,35.0,20.0,4.0,16.0,,1 совмещенный,Косметический,36000.0
1986,https://www.cian.ru/rent/flat/275779831/,Озерная,15.0,39.0,20.0,4.0,14.0,2003.0,1 раздельный,Косметический,40000.0
1987,https://www.cian.ru/rent/flat/274990254/,Улица 1905 года,11.0,40.0,20.0,4.0,9.0,1970.0,1 раздельный,Евроремонт,60000.0
1988,https://www.cian.ru/rent/flat/275127337/,Бульвар Рокоссовского,3.0,38.5,20.5,11.0,14.0,2005.0,1 раздельный,Косметический,30000.0
1989,https://www.cian.ru/rent/flat/274272010/,Бунинская аллея,7.0,36.0,,8.0,17.0,2003.0,1 раздельный,,35000.0
1990,https://www.cian.ru/rent/flat/237522586/,Коломенская,10.0,32.0,18.0,8.0,9.0,1965.0,1 совмещенный,Косметический,36000.0
1991,https://www.cian.ru/rent/flat/271399627/,Пролетарская,3.0,32.0,20.0,7.0,12.0,1972.0,1 совмещенный,Евроремонт,55000.0
1992,https://www.cian.ru/rent/flat/275691284/,Кантемировская,1.0,40.0,20.0,8.0,15.0,1971.0,1 совмещенный,Евроремонт,40000.0
1993,https://www.cian.ru/rent/flat/274452646/,Алтуфьево,13.0,38.0,18.0,4.0,16.0,1980.0,1 совмещенный,Косметический,38000.0
1994,https://www.cian.ru/rent/flat/198209729/,Саларьево,25.0,32.0,18.0,3.0,5.0,1972.0,1 совмещенный,Косметический,22000.0
1995,https://www.cian.ru/rent/flat/227510434/,Кузьминки,8.0,53.0,36.0,2.0,9.0,2002.0,1 совмещенный,Евроремонт,50000.0
1996,https://www.cian.ru/rent/flat/275875990/,Петровско-Разумовская,3.0,36.0,20.0,1.0,9.0,1970.0,1 раздельный,Евроремонт,33000.0
1997,https://www.cian.ru/rent/flat/168315343/,Рассказовка,20.0,38.0,20.0,16.0,17.0,2014.0,1 совмещенный,Косметический,30000.0
1998,https://www.cian.ru/rent/flat/275475016/,Ольховая,10.0,34.0,16.0,7.0,17.0,2016.0,1 совмещенный,Косметический,25000.0
1999,https://www.cian.ru/rent/flat/275788542/,Домодедовская,4.0,40.0,25.0,9.0,12.0,1974.0,1 совмещенный,Евроремонт,42000.0
2000,https://www.cian.ru/rent/flat/274921160/,Отрадное,2.0,38.0,19.0,8.0,17.0,2003.0,1 совмещенный,,50000.0
2001,https://www.cian.ru/rent/flat/275336049/,Коньково,1.0,38.0,,15.0,17.0,1991.0,,Косметический,42000.0
